hour,is_peak,elec,solar
12,0,18.64145,0.29100584324999995
13,0,19.32455,0.258973289
14,0,19.18095,0.232888147
15,1,8.3464,0.6111227045000001
16,1,6.87655,0.438126044
17,1,5.96255,0.583994157
18,1,5.55435,0.370826377
19,1,5.9258,0.150146077
20,0,5.2987,0.007095159
21,0,3.24,0
22,0,2.01495,0
23,0,1.53155,0
0,0,1.5169,0
1,0,1.60105,0
2,0,1.65195,0
3,0,2.2176,0
4,0,3.63005,0
5,0,5.07805,0
6,0,7.56475,0
7,0,8.90775,0.027441569
8,0,10.64255,0.11018364
9,0,10.086,0.120095993
10,0,10.53645,0.191360601
11,0,10.03905,0.316673623
12,0,10.37675,0.508242905
13,0,9.92595,0.633242905
14,0,9.87435,0.707533389
15,1,6.79905,0.640755426
16,1,6.7014,0.717132721
17,1,5.98715,0.526502504
18,1,5.9147,0.271181135
19,1,5.81795,0.078881469
20,0,4.9213,0.003547579
21,0,3.37035,0
22,0,1.92925,0
23,0,1.63845,0
0,0,1.4829,0
1,0,1.3486,0
2,0,1.6402,0
3,0,1.71635,0
4,0,2.57835,0
5,0,4.88245,0
6,0,6.2826,0
7,0,8.57865,0.021598498
8,0,9.96355,0.12134808024999999
9,0,10.948,0.314482471
10,0,11.08585,0.416736227
11,0,11.8594,0.645555092
12,0,11.9599,0.669762103
13,0,12.6517,0.898685309
14,0,12.45325,0.7761894825000001
15,1,7.35505,0.80331803
16,1,7.2425,0.5626043405000001
17,1,6.34455,0.24509599325000003
18,1,5.42975,0.167988314
19,1,5.70525,0.096828047
20,0,4.81885,0.011477463
21,0,3.2772,0
22,0,2.3858,0
23,0,1.52145,0
0,0,1.2794,0
1,0,1.3516,0
2,0,1.4385,0
3,0,2.8367,0
4,0,3.41015,0
5,0,4.77965,0
6,0,6.72075,0
7,0,9.47575,0.039336394
8,0,10.34955,0.131051753
9,0,10.9138,0.186247913
10,0,10.9235,0.22026293824999998
11,0,11.28825,0.271911519
12,0,11.30295,0.5910893155000001
13,0,10.92295,0.9045283805000001
14,0,10.6802,0.913292988
15,1,7.13965,0.835767947
16,1,6.7738,0.725479967
17,1,5.86605,0.622495826
18,1,5.26075,0.35809682800000003
19,1,5.53525,0.14023372274999998
20,0,4.7291,0.008973289
21,0,3.0811,0
22,0,1.78275,0
23,0,1.8135,0
0,0,1.269,0
1,0,1.39235,0
2,0,1.34895,0
3,0,1.1982,0
4,0,1.42825,0
5,0,1.4319,0
6,0,3.2047,0
7,0,4.90085,0.019198665
8,0,8.19575,0.117070117
9,0,8.70775,0.261581803
10,0,9.153,0.45492487475000004
11,0,9.38725,0.728923205
12,0,9.41775,0.8081176962500001
13,0,9.7834,0.893885643
14,0,9.75935,0.8860601002499999
15,1,9.721,0.8352462437500001
16,1,10.1513,0.726210351
17,1,9.7224,0.569177797
18,1,9.60385,0.37103505824999994
19,1,10.0082,0.154215359
20,0,7.19505,0.008347246
21,0,4.53865,0
22,0,3.07845,0
23,0,2.28865,0
0,0,1.9284,0
1,0,1.2401,0
2,0,1.1231,0
3,0,1.3146,0
4,0,1.1296,0
5,0,1.1288,0
6,0,1.57925,0
7,0,2.19515,0.013459933
8,0,3.9639,0.105592655
9,0,6.86055,0.264816361
10,0,11.8594,0.263772955
11,0,13.57205,0.519198665
12,0,14.60315,0.778276294
13,0,14.92175,0.92831803
14,0,15.5735,0.896389816
15,1,15.06645,0.852566778
16,1,14.5213,0.732679466
17,1,12.72255,0.520346411
18,1,10.22375,0.25177378975000003
19,1,7.68265,0.127295493
20,0,6.6043,0.00918197
21,0,4.96045,0
22,0,3.64945,0
23,0,1.68645,0.000313022
0,0,1.2588,0.000313022
1,0,1.5682,0
2,0,1.42485,0
3,0,1.98335,0
4,0,2.60605,0
5,0,4.66095,0
6,0,6.58645,0
7,0,9.19495,0.016277129
8,0,11.32565,0.070534224
9,0,12.23845,0.14972871450000003
10,0,12.6282,0.14096410674999998
11,0,13.3677,0.188647746
12,0,13.4778,0.529006678
13,0,13.88775,0.514190317
14,0,13.4096,0.37416527549999995
15,1,7.7575,0.270972454
16,1,7.58995,0.542988314
17,1,6.8267,0.61946995
18,1,6.40675,0.18155258749999997
19,1,6.14215,0.13647746249999998
20,0,5.1032,0.007616862
21,0,3.098,0
22,0,2.1124,0
23,0,1.94545,0
0,0,1.26875,0
1,0,1.352,0
2,0,1.41895,0
3,0,2.3695,0
4,0,3.5866,0
5,0,5.37645,0
6,0,6.80595,0
7,0,9.367,0.016590150249999998
8,0,11.02375,0.10496661125000001
9,0,11.82035,0.20617696149999998
10,0,11.4813,0.402128548
11,0,12.09655,0.613731219
12,0,11.5679,0.853505843
13,0,11.5066,0.977149416
14,0,9.9378,0.8048831384999999
15,1,7.16665,0.624373957
16,1,6.44895,0.511894825
17,1,5.611,0.346202003
18,1,5.02965,0.18405676124999998
19,1,5.59445,0.138981636
20,0,4.64445,0.006260434
21,0,3.47505,0
22,0,1.8917,0
23,0,1.4806,0
0,0,1.2977,0.000313022
1,0,1.60095,0
2,0,1.6517,0
3,0,2.0067,0
4,0,2.7352,0
5,0,4.50255,0
6,0,6.72865,0
7,0,9.2468,0.014503339
8,0,10.3205,0.076898998
9,0,11.0418,0.209307179
10,0,12.25335,0.49937395674999996
11,0,12.5353,0.386268781
12,0,13.67095,0.7770242070000001
13,0,13.7607,0.752504174
14,0,14.31475,0.765755426
15,1,7.86455,0.7712854754999999
16,1,8.08975,0.639190317
17,1,7.54995,0.5630217027500001
18,1,6.70425,0.38240818
19,1,7.0407,0.072934057
20,0,5.83905,0.005843072
21,0,3.69705,0
22,0,2.06255,0.000313022
23,0,1.50485,0.000313022
0,0,1.263,0
1,0,1.7877,0
2,0,1.6407,0
3,0,2.1663,0
4,0,3.3136,0
5,0,4.8871,0
6,0,7.6163,0
7,0,10.99985,0.014085977
8,0,13.08555,0.068343071
9,0,13.71715,0.24885225400000002
10,0,14.56285,0.233201169
11,0,14.64015,0.319386478
12,0,15.31185,0.35141903175000005
13,0,15.30545,0.458576795
14,0,15.1409,0.47120200349999997
15,1,7.9514,0.489148581
16,1,8.22445,0.403380634
17,1,8.23525,0.510434057
18,1,6.71955,0.36414858099999997
19,1,6.9415,0.154215359
20,0,5.45715,0.011581803
21,0,3.3958,0
22,0,2.25845,0
23,0,1.79695,0
0,0,1.49885,0
1,0,1.3516,0
2,0,1.4443,0
3,0,2.95625,0
4,0,4.34045,0
5,0,5.59835,0
6,0,8.23705,0
7,0,11.70655,0.003860601
8,0,14.66745,0.021911518999999997
9,0,15.8278,0.038188648
10,0,16.60565,0.106010017
11,0,17.29565,0.15056343925000001
12,0,17.37515,0.173205342
13,0,17.3985,0.269720368
14,0,17.1351,0.233096828
15,1,8.8473,0.193134391
16,1,9.4587,0.271285476
17,1,8.5948,0.278067613
18,1,7.6778,0.17205759575000001
19,1,7.3072,0.051648581
20,0,6.3213,0.002086811
21,0,4.0848,0
22,0,2.3985,0
23,0,2.34665,0
0,0,1.40215,0.000313022
1,0,1.1729,0
2,0,1.3485,0
3,0,1.1982,0
4,0,1.5598,0
5,0,2.27265,0
6,0,7.64455,0
7,0,11.0064,0.005738731
8,0,15.77955,0.047996661
9,0,17.83615,0.089106845
10,0,18.45225,0.111435726
11,0,19.19015,0.154215359
12,0,19.68465,0.166527546
13,0,20.08855,0.21118530875000002
14,0,20.0418,0.31823873124999996
15,1,21.1206,0.31218697850000005
16,1,20.82095,0.29747495825000003
17,1,18.955,0.263251252
18,1,17.70965,0.083368114
19,1,16.3763,0.028693655999999998
20,0,11.49585,0.00177379
21,0,5.5721,0
22,0,3.66695,0
23,0,2.63475,0.000626044
0,0,1.7601,0
1,0,1.4585,0
2,0,1.1231,0
3,0,1.36635,0
4,0,1.34,0
5,0,1.2407,0
6,0,1.8753,0
7,0,2.2968,0.010225376
8,0,4.55415,0.06615192
9,0,7.0597,0.12030467425000001
10,0,9.8558,0.11853088475000001
11,0,9.8066,0.14232053425000002
12,0,10.1005,0.178422371
13,0,10.1878,0.36811352249999996
14,0,10.1672,0.449603506
15,1,10.4808,0.5777337229999999
16,1,10.13,0.656093489
17,1,10.16475,0.570847246
18,1,7.8139,0.38240818050000003
19,1,6.87035,0.14889399
20,0,6.1828,0.013772955
21,0,4.97965,0
22,0,3.56215,0
23,0,1.6465,0.000626044
0,0,1.2542,0
1,0,1.34865,0
2,0,1.54785,0
3,0,1.78155,0
4,0,2.6831,0
5,0,4.5936,0
6,0,6.17105,0
7,0,8.5359,0.004904007
8,0,9.29995,0.033702003
9,0,10.03095,0.065317195
10,0,10.494,0.10287979950000001
11,0,10.96505,0.146076795
12,0,11.65315,0.307178631
13,0,11.9194,0.672579299
14,0,11.6561,0.871348081
15,1,7.8654,0.820116861
16,1,6.6878,0.729027546
17,1,5.99555,0.574916528
18,1,5.3096,0.378860601
19,1,5.6845,0.163710351
20,0,5.2828,0.009494992
21,0,3.03675,0
22,0,1.9239,0
23,0,1.5116,0.000626044
0,0,1.26835,0
1,0,1.57145,0
2,0,1.8584,0
3,0,2.16655,0
4,0,3.63575,0
5,0,5.49345,0
6,0,8.4896,0
7,0,11.43355,0.008555927
8,0,14.42215,0.055300500749999995
9,0,15.96895,0.13428631
10,0,17.8439,0.338063439
11,0,18.39745,0.6946994989999999
12,0,19.1582,0.8265859765000001
13,0,18.56525,0.8829298832500001
14,0,18.8324,0.873643573
15,1,8.7927,0.797161936
16,1,9.60955,0.6943864772499999
17,1,8.90125,0.52577212
18,1,7.55265,0.29966611
19,1,7.7259,0.130947412
20,0,6.09045,0.022120200500000003
21,0,4.172,0
22,0,2.4298,0
23,0,1.76745,0
0,0,1.5287,0
1,0,1.601,0
2,0,1.4407,0
3,0,3.58435,0
4,0,5.21955,0
5,0,6.7307,0
6,0,8.7093,0
7,0,11.1145,0.01648581
8,0,12.634,0.070951586
9,0,13.1957,0.20127295474999998
10,0,13.5917,0.304048414
11,0,14.841,0.22234975
12,0,15.2604,0.36863522549999994
13,0,15.5258,0.605801336
14,0,14.85845,0.859453256
15,1,7.9135,0.7566777962500001
16,1,7.6072,0.693134391
17,1,7.33685,0.5630217027500001
18,1,6.6859,0.34015025
19,1,6.68935,0.10465359
20,0,5.22195,0.009599332
21,0,3.3419,0
22,0,2.3013,0
23,0,1.7563,0.000730384
0,0,1.4825,0
1,0,1.34865,0
2,0,1.42115,0
3,0,2.5158,0
4,0,3.9291,0
5,0,5.4165,0
6,0,7.47735,0
7,0,10.0181,0.004069282
8,0,11.81735,0.036206177
9,0,12.1011,0.090463272
10,0,12.5302,0.23205342225000003
11,0,12.9218,0.608096828
12,0,12.84655,0.790171119
13,0,12.90655,0.846410685
14,0,12.2517,0.8433848079999999
15,1,7.5763,0.8035267112500001
16,1,6.9518,0.7108722869999999
17,1,6.0715,0.56615192
18,1,5.6317,0.376147746
19,1,5.46785,0.168718698
20,0,5.0131,0.011477463
21,0,3.32925,0
22,0,1.98595,0
23,0,1.7714,0
0,0,1.279,0
1,0,1.5711,0
2,0,1.65845,0
3,0,2.19635,0
4,0,3.6847,0
5,0,5.792,0
6,0,8.1273,0
7,0,11.00515,0.030258765
8,0,13.3815,0.12468697825000001
9,0,13.88905,0.373434892
10,0,14.88405,0.542883973
11,0,14.8797,0.7249582637499999
12,0,16.5493,0.836080968
13,0,17.51005,0.872287145
14,0,17.3023,0.859348915
15,1,8.8592,0.813334725
16,1,8.7937,0.710767947
17,1,8.8727,0.5712646077500001
18,1,7.3383,0.38553839725000005
19,1,7.47095,0.174979132
20,0,5.92305,0.011999165
21,0,3.72825,0
22,0,2.54885,0
23,0,2.18135,0.000313022
0,0,1.2693,0
1,0,1.39245,0
2,0,1.3491,0
3,0,1.1982,0
4,0,1.7091,0
5,0,1.78915,0
6,0,6.97215,0
7,0,10.21205,0.023163606
8,0,15.1942,0.10319282125000001
9,0,17.2813,0.291318865
10,0,18.8093,0.543092655
11,0,18.71035,0.7137938229999999
12,0,19.9298,0.829298831
13,0,19.90665,0.884808013
14,0,19.3175,0.880008347
15,1,19.9611,0.8276293825000001
16,1,19.65265,0.725584307
17,1,18.2202,0.575751252
18,1,16.6066,0.386164441
19,1,15.7483,0.175292154
20,0,11.7528,0.013772955
21,0,5.56035,0
22,0,3.8039,0
23,0,2.7877,0.000313022
0,0,1.5407,0
1,0,1.23905,0
2,0,1.1231,0
3,0,1.36635,0
4,0,1.6371,0
5,0,1.01625,0
6,0,1.4469,0
7,0,2.20235,0.005008347
8,0,4.03985,0.058222037
9,0,6.6701,0.168510017
10,0,9.2098,0.310204508
11,0,9.90445,0.541005843
12,0,10.52435,0.744678631
13,0,10.00175,0.873017529
14,0,11.00765,0.868635225
15,1,10.4837,0.8204298832499999
16,1,10.7162,0.7168197
17,1,10.29405,0.572829716
18,1,8.14045,0.35663606
19,1,6.90715,0.10851419050000001
20,0,5.9499,0.006051753
21,0,5.1773,0
22,0,3.53015,0
23,0,1.41905,0.000313022
0,0,1.2547,0
1,0,1.3487,0
2,0,1.86375,0
3,0,1.89125,0
4,0,2.3798,0
5,0,4.3234,0
6,0,6.12175,0
7,0,8.64425,0.015233723000000001
8,0,9.0456,0.066360601
9,0,9.91635,0.175396495
10,0,10.5649,0.323664441
11,0,11.04485,0.367070117
12,0,11.8708,0.584307179
13,0,12.545,0.872600167
14,0,12.3662,0.86581803
15,1,7.6658,0.80884808
16,1,6.7175,0.442508348
17,1,6.1073,0.160788814
18,1,5.74085,0.134494992
19,1,5.83855,0.058430718
20,0,5.0443,0.009390651
21,0,3.029,0
22,0,1.89525,0.000626044
23,0,1.497,0
0,0,1.48755,0
1,0,1.57145,0
2,0,1.63915,0
3,0,1.9488,0
4,0,2.96965,0
5,0,4.719,0
6,0,6.6176,0.000521703
7,0,9.39145,0.056239566
8,0,11.6704,0.12687813
9,0,12.57635,0.190525876
10,0,13.59595,0.287562605
11,0,13.9344,0.51648581
12,0,13.61405,0.843071786
13,0,13.2948,0.8306552587499999
14,0,12.7935,0.885329716
15,1,7.27995,0.8193864774999999
16,1,6.9257,0.7206803005000001
17,1,6.10825,0.572308014
18,1,5.745,0.385538398
19,1,5.5518,0.17508347224999998
20,0,5.25615,0.014712019750000001
21,0,3.0946,0
22,0,1.92385,0
23,0,1.7392,0
0,0,1.2971,0
1,0,1.60095,0.000939065
2,0,1.6523,0
3,0,1.99895,0
4,0,3.14375,0
5,0,4.861,0
6,0,6.6907,0
7,0,8.82495,0.023580969
8,0,10.18335,0.14325959924999998
9,0,10.8233,0.304152755
10,0,11.51755,0.5347454087500001
11,0,11.6649,0.705759599
12,0,12.14965,0.8267946577499999
13,0,12.01635,0.8762520867499999
14,0,11.94335,0.877191152
15,1,7.13015,0.814899833
16,1,6.9496,0.711811352
17,1,6.4595,0.567404007
18,1,5.7171,0.379173623
19,1,6.04765,0.170388147
20,0,5.08225,0.015964107
21,0,3.2508,0
22,0,2.29815,0
23,0,1.6488,0
0,0,1.2628,0.000313022
1,0,1.56815,0
2,0,1.42135,0
3,0,2.2672,0
4,0,3.51155,0
5,0,4.81715,0
6,0,7.0112,0
7,0,9.3105,0.043510017
8,0,10.77005,0.14159015
9,0,11.4917,0.36425292125000003
10,0,12.01575,0.529737062
11,0,12.7612,0.697203673
12,0,13.33475,0.806030885
13,0,12.98685,0.85840985
14,0,12.53325,0.853818865
15,1,7.654,0.802170284
16,1,6.5704,0.707220367
17,1,5.8609,0.560204508
18,1,5.2983,0.376147746
19,1,5.8448,0.171744575
20,0,4.9222,0.017007513
21,0,3.0097,0
22,0,1.90095,0.000313022
23,0,1.5164,0
0,0,1.71795,0.000626044
1,0,1.3516,0.000939065
2,0,1.6584,0
3,0,2.0123,0
4,0,3.105,0
5,0,4.65905,0
6,0,7.48325,0
7,0,9.99015,0.034119366
8,0,13.23495,0.140755426
9,0,14.65285,0.354966611
10,0,15.807,0.515442404
11,0,15.9078,0.6822829717500001
12,0,17.0173,0.788814691
13,0,16.35465,0.834828882
14,0,16.03645,0.8273163607499999
15,1,8.3875,0.7844323872499999
16,1,8.19445,0.695534224
17,1,7.9323,0.522746244
18,1,6.82285,0.355696995
19,1,6.96965,0.19021285500000001
20,0,5.598,0.030571786500000003
21,0,3.5287,0
22,0,2.4003,0
23,0,1.87125,0
0,0,1.48845,0
1,0,1.3924,0
2,0,1.3491,0
3,0,1.1982,0
4,0,1.4417,0
5,0,1.89095,0
6,0,5.6728,0
7,0,8.2349,0.001669449
8,0,12.29645,0.026919867
9,0,13.3987,0.103610184
10,0,14.95975,0.399937396
11,0,14.925,0.530884808
12,0,16.04755,0.500730384
13,0,15.79475,0.268050918
14,0,15.98215,0.43823038400000003
15,1,15.96195,0.319282137
16,1,15.60905,0.289649416
17,1,14.98065,0.098080134
18,1,13.99095,0.08086394
19,1,13.2513,0.062708681
20,0,9.91855,0.0110601
21,0,5.0439,0
22,0,3.1803,0
23,0,3.0716,0.000313022
0,0,1.54115,0
1,0,1.23855,0
2,0,1.1231,0
3,0,1.14685,0
4,0,1.65725,0
5,0,1.26295,0
6,0,1.49765,0
7,0,2.2702,0.015129382
8,0,4.59685,0.094428214
9,0,7.41345,0.138251252
10,0,10.7786,0.261373122
11,0,11.35635,0.45179465775000005
12,0,11.8859,0.7346619367499999
13,0,11.45885,0.377191152
14,0,11.3419,0.300396494
15,1,11.3094,0.260747079
16,1,11.2043,0.20847245425000002
17,1,11.1745,0.16005843074999998
18,1,8.8292,0.114670284
19,1,6.96225,0.027232888
20,0,6.01625,0
21,0,5.0445,0
22,0,3.84735,0.000313022
23,0,1.48875,0.000417362
0,0,1.25445,0
1,0,1.34865,0
2,0,1.4248,0
3,0,1.9665,0
4,0,2.94325,0
5,0,4.47205,0
6,0,6.34205,0
7,0,8.77575,0.006051753
8,0,10.58975,0.056656928499999995
9,0,11.7393,0.102253756
10,0,11.9036,0.180509182
11,0,12.63135,0.266277129
12,0,12.6904,0.435413189
13,0,12.9307,0.484766277
14,0,12.0745,0.332637729
15,1,7.6463,0.5002086809999999
16,1,6.89035,0.61018364
17,1,6.0071,0.548831386
18,1,5.3283,0.369678631
19,1,5.6251,0.105175292
20,0,4.9434,0.012103506
21,0,2.96335,0
22,0,2.0664,0.000730384
23,0,1.48865,0.000313022
0,0,1.26795,0
1,0,1.7247,0
2,0,1.48605,0
3,0,2.102,0
4,0,2.62225,0
5,0,4.3994,0
6,0,6.6437,0
7,0,8.99555,0.012520868000000001
8,0,11.31195,0.073247078
9,0,12.3278,0.091819699
10,0,13.2769,0.11915692824999999
11,0,13.70485,0.136686144
12,0,14.2795,0.161414858
13,0,14.18275,0.24634808
14,0,14.0394,0.284641068
15,1,7.4675,0.290066778
16,1,7.37225,0.2389399
17,1,6.8928,0.149207012
18,1,5.93795,0.081281302
19,1,6.2017,0.027545909999999996
20,0,5.1343,0.002086811
21,0,3.21755,0
22,0,2.4286,0
23,0,1.56195,0
0,0,1.51635,0.000313022
1,0,1.38145,0
2,0,1.43305,0
3,0,2.6622,0
4,0,3.57325,0
5,0,5.3927,0
6,0,7.24225,0
7,0,10.12495,0.011477462
8,0,11.4696,0.065108514
9,0,12.60325,0.15442404
10,0,12.7906,0.18551753
11,0,13.59335,0.20409015
12,0,13.16435,0.283702003
13,0,14.3573,0.33587228724999996
14,0,13.81665,0.26930300500000004
15,1,8.0141,0.661414858
16,1,7.67955,0.33816778
17,1,7.00085,0.480592655
18,1,6.6954,0.301335559
19,1,6.8545,0.08451586
20,0,5.72475,0.011790484
21,0,3.91915,0
22,0,2.3732,0
23,0,1.92425,0.000313022
0,0,1.4819,0
1,0,1.34865,0
2,0,1.42175,0
3,0,3.27995,0
4,0,4.2988,0
5,0,6.35,0
6,0,8.20815,0
7,0,11.36215,0.003234558
8,0,13.59115,0.024624374
9,0,14.68695,0.081281302
10,0,15.1244,0.16183222
11,0,15.93165,0.237792154
12,0,15.8985,0.405467446
13,0,16.14835,0.8452629382500001
14,0,15.78595,0.8366026712500001
15,1,8.05815,0.760747079
16,1,8.6191,0.6397120202500001
17,1,7.54675,0.34860183650000004
18,1,6.5279,0.173414024
19,1,6.4404,0.058535058
20,0,5.41785,0.005112688
21,0,3.8346,0
22,0,2.29715,0
23,0,1.61545,0
0,0,1.27895,0.000626044
1,0,1.3516,0
2,0,1.66415,0
3,0,2.9893,0
4,0,3.7283,0
5,0,5.1462,0
6,0,7.3945,0
7,0,10.8835,0.023059265500000002
8,0,12.31895,0.083994157
9,0,13.50335,0.207220368
10,0,13.65995,0.485392321
11,0,14.21835,0.693969115
12,0,14.17125,0.815838898
13,0,14.6693,0.8466193654999999
14,0,14.07755,0.8363939902499999
15,1,7.8734,0.7972662770000001
16,1,7.9919,0.697934057
17,1,7.07205,0.56239566
18,1,6.4534,0.36738313875000006
19,1,6.2239,0.157241236
20,0,5.53435,0.010434057
21,0,3.73805,0
22,0,2.0223,0.001043406
23,0,2.00155,0.000417362
0,0,1.2688,0
1,0,1.17285,0
2,0,1.3491,0
3,0,1.4177,0
4,0,1.21505,0
5,0,1.82805,0
6,0,4.7486,0
7,0,7.5953,0.013146912
8,0,12.22195,0.071994992
9,0,13.67915,0.139503339
10,0,14.51455,0.193447413
11,0,15.8118,0.39346828074999995
12,0,16.066,0.8306552587499999
13,0,16.4622,0.847662771
14,0,16.6558,0.842967446
15,1,16.80285,0.7891277130000001
16,1,17.12285,0.6917779632500001
17,1,16.29895,0.550396494
18,1,15.2497,0.374165276
19,1,15.1241,0.176335559
20,0,10.657,0.022537562750000004
21,0,5.3248,0
22,0,3.2017,0
23,0,2.37835,0.000626044
0,0,1.5411,0
1,0,1.45785,0
2,0,1.56205,0
3,0,1.14685,0
4,0,1.0339,0
5,0,1.04465,0
6,0,1.7412,0
7,0,2.9932,0.030571786499999996
8,0,6.35505,0.122913189
9,0,9.96435,0.34307178624999995
10,0,14.8654,0.511790484
11,0,16.56165,0.679465776
12,0,17.0924,0.793718698
13,0,18.2202,0.8350375624999999
14,0,17.8806,0.8268989982499999
15,1,18.171,0.774937396
16,1,18.25505,0.681135225
17,1,17.47895,0.548935726
18,1,15.00685,0.374582638
19,1,8.02825,0.177796327
20,0,7.45335,0.022224541
21,0,6.01755,0
22,0,4.0978,0
23,0,1.94215,0.000417362
0,0,1.25345,0
1,0,1.78765,0
2,0,1.42565,0
3,0,2.55095,0
4,0,4.7759,0
5,0,7.12835,0
6,0,10.2538,0
7,0,13.69915,0.018989983250000002
8,0,16.99635,0.088898164
9,0,19.17785,0.26815525900000003
10,0,20.2651,0.512103506
11,0,21.0936,0.671953255
12,0,21.9506,0.795179466
13,0,21.97295,0.840984975
14,0,22.0344,0.845158598
15,1,9.709,0.791527546
16,1,10.4551,0.701064274
17,1,10.62345,0.558013356
18,1,9.0431,0.382616862
19,1,8.7039,0.18374374
20,0,7.1722,0.022015859750000002
21,0,4.33215,0
22,0,3.1825,0
23,0,2.02445,0.000417362
0,0,1.28355,0.000417362
1,0,1.57145,0
2,0,1.4403,0
3,0,5.23135,0
4,0,8.9398,0
5,0,10.08315,0
6,0,13.10535,0
7,0,16.28845,0.028484975000000003
8,0,18.01905,0.086811352
9,0,18.7407,0.24008764574999997
10,0,18.63045,0.5259808012499999
11,0,18.70595,0.691047579
12,0,18.2181,0.804570117
13,0,18.2853,0.856114358
14,0,17.47985,0.8577838062500001
15,1,8.689,0.8065525877499999
16,1,8.90525,0.707533389
17,1,8.2139,0.5667779632500001
18,1,7.272,0.38606009999999996
19,1,7.0777,0.188334725
20,0,6.2373,0.023059265500000002
21,0,4.02605,0
22,0,2.3707,0
23,0,1.7797,0.000313022
0,0,1.30675,0
1,0,1.8217,0
2,0,1.4494,0
3,0,3.3748,0
4,0,4.8883,0
5,0,6.2361,0
6,0,8.99655,0
7,0,11.4552,0.014816361
8,0,13.0884,0.096097663
9,0,14.1555,0.341193656
10,0,15.1058,0.510747078
11,0,15.29795,0.6718489147500001
12,0,16.509,0.789440735
13,0,15.88035,0.839837229
14,0,16.22595,0.8218906509999999
15,1,8.3383,0.7883973289999999
16,1,8.31125,0.6941777962500001
17,1,8.13705,0.55519616
18,1,7.14685,0.379904007
19,1,7.20115,0.174144407
20,0,6.61335,0.022641903249999998
21,0,4.03465,0
22,0,2.62175,0
23,0,1.7024,0.000313022
0,0,1.2628,0
1,0,1.56815,0
2,0,1.64455,0
3,0,3.3416,0
4,0,5.5267,0
5,0,6.70625,0
6,0,9.5091,0
7,0,11.9121,0.020242069999999997
8,0,14.34715,0.10267111849999999
9,0,14.78055,0.285580134
10,0,15.81665,0.472767112
11,0,16.405,0.6662145242499999
12,0,17.0367,0.794449082
13,0,16.7527,0.834098498
14,0,16.43205,0.8196994992500001
15,1,8.32745,0.7760851420000001
16,1,8.3426,0.683013356
17,1,8.04315,0.546744574
18,1,7.1233,0.37020033399999996
19,1,6.9896,0.175605175
20,0,6.61565,0.023580968
21,0,3.7956,0
22,0,2.3671,0
23,0,1.8086,0
0,0,1.28375,0
1,0,2.01005,0
2,0,1.4515,0
3,0,3.537,0
4,0,5.32015,0
5,0,6.7568,0
6,0,9.61275,0
7,0,11.7582,0.012938230249999998
8,0,13.94135,0.084307179
9,0,13.84405,0.25813856425000004
10,0,14.61945,0.506469115
11,0,14.51565,0.669657763
12,0,15.456,0.7909015024999999
13,0,15.10035,0.827316361
14,0,14.82565,0.7497913187499999
15,1,7.9806,0.742487479
16,1,7.2574,0.6942821367500001
17,1,6.8212,0.553109349
18,1,5.63935,0.342132721
19,1,6.0291,0.180613523
20,0,5.2017,0.02378965
21,0,3.18615,0
22,0,2.28775,0
23,0,1.8071,0.000626044
0,0,1.488,0
1,0,1.3924,0
2,0,1.12995,0
3,0,1.4177,0
4,0,1.3846,0
5,0,1.5951,0
6,0,4.3325,0
7,0,6.6345,0.033806344
8,0,9.6513,0.127295493
9,0,10.13245,0.337750417
10,0,11.08335,0.5023998332499999
11,0,11.35755,0.664545075
12,0,12.0248,0.780258765
13,0,12.31885,0.8235601
14,0,12.65615,0.824186144
15,1,12.8624,0.787249583
16,1,13.33385,0.693656094
17,1,12.53115,0.557595994
18,1,12.32575,0.37844323874999997
19,1,12.40865,0.18290901475000002
20,0,8.98435,0.023580969
21,0,5.13735,0
22,0,3.0832,0
23,0,2.5942,0.000313022
0,0,1.5408,0.000417362
1,0,1.66965,0
2,0,1.1231,0
3,0,1.14685,0
4,0,1.47255,0
5,0,1.0826,0
6,0,1.9826,0
7,0,2.47885,0.037040902
8,0,5.29345,0.13919031725000003
9,0,9.3664,0.347767112
10,0,15.01305,0.508138564
11,0,16.28925,0.672474959
12,0,17.16085,0.786414858
13,0,17.84915,0.8353505842500001
14,0,17.2917,0.8422370617499999
15,1,18.57135,0.7920492490000001
16,1,18.65505,0.691673623
17,1,17.2667,0.559891486
18,1,13.8616,0.379173623
19,1,8.29105,0.179361436
20,0,7.25395,0.02389399
21,0,5.47805,0
22,0,4.08325,0
23,0,1.69335,0
0,0,1.66945,0.000313022
1,0,1.37295,0
2,0,1.42485,0
3,0,2.5502,0
4,0,4.00565,0
5,0,5.8112,0
6,0,8.91345,0
7,0,12.00575,0.022641903249999998
8,0,14.1982,0.09004591
9,0,14.5909,0.268468281
10,0,15.02035,0.49697412350000003
11,0,15.29635,0.6686143569999999
12,0,15.62485,0.789336394
13,0,15.4333,0.828672788
14,0,14.893,0.827838064
15,1,7.91085,0.783284641
16,1,7.6945,0.691256261
17,1,7.35595,0.552691987
18,1,6.29155,0.375834725
19,1,6.46155,0.17988313849999998
